Date,ON,1W,1M,2M,3M,6M,9M,1Y,2Y,3Y,5Y,7Y,10Y,15Y
11/18/2024,0.046458715,0.04660683,0.046660069,0.046085349,0.045636576,0.04446302,0.043374494,0.042515022,0.040685177,0.039898002,0.039209572,0.039072348,0.0392391,0.039734656
11/15/2024,0.046554448,0.046678823,0.046700411,0.046114888,0.045701891,0.044560761,0.043514892,0.04271083,0.041018757,0.040270553,0.039450088,0.039215108,0.039261248,0.03963598
11/14/2024,0.046662025,0.04683326,0.046722981,0.04584119,0.045399039,0.044125591,0.043033581,0.042184624,0.040517271,0.039908771,0.039312111,0.039179954,0.039314939,0.039746479
11/13/2024,0.046763684,0.046858233,0.046721808,0.045961045,0.045299854,0.044086911,0.042959563,0.042051593,0.040173028,0.039370609,0.038586206,0.038401456,0.038514308,0.038951321
11/12/2024,0.046763684,0.046827306,0.046718601,0.046180976,0.045690279,0.04456369,0.043608318,0.042866527,0.041069626,0.040193038,0.039173519,0.038837417,0.038806954,0.039137156
11/11/2024,0.04899022,0.048351963,0.047028146,0.046374411,0.045819596,0.044525542,0.043357262,0.042418948,0.040290964,0.039300433,0.038295773,0.037971482,0.037980701,0.03838176
11/8/2024,0.04899022,0.048358852,0.047041226,0.046374771,0.04578408,0.044426341,0.043160839,0.042174932,0.040015186,0.039105254,0.038248464,0.038044335,0.038170925,0.038713127
11/7/2024,0.048898396,0.048114698,0.047004895,0.046315826,0.045751731,0.044307457,0.042986796,0.042003813,0.040011216,0.039285885,0.03872751,0.038694763,0.038936622,0.03950444
11/6/2024,0.049000056,0.048255821,0.046863013,0.046375328,0.045743875,0.044399621,0.04314386,0.042171307,0.040281775,0.0395378,0.038921623,0.038851692,0.039042689,0.0395821
11/5/2024,0.049000056,0.048314165,0.046929902,0.046385499,0.045735607,0.044110704,0.042661553,0.041569961,0.039375247,0.038603673,0.037885801,0.037731382,0.037880131,0.038336498
11/4/2024,0.049406669,0.048594774,0.04708888,0.046446917,0.045769861,0.04401723,0.042464829,0.041267494,0.038853616,0.038004149,0.037304689,0.037231271,0.037456436,0.038010282
11/1/2024,0.049806495,0.048996981,0.047374505,0.046633374,0.045943604,0.044103869,0.0424964,0.041277179,0.038791066,0.037971523,0.037363954,0.037295275,0.037527144,0.038107146
10/31/2024,0.048898396,0.048266875,0.047373828,0.046721244,0.046155589,0.04444997,0.043020023,0.041897979,0.039588723,0.038781211,0.038056044,0.037845668,0.037933008,0.038415981
10/30/2024,0.049000056,0.048507238,0.047459412,0.046832211,0.046130583,0.044335688,0.04266428,0.041280137,0.03850657,0.037540035,0.036774308,0.03669827,0.036974384,0.037651521
10/29/2024,0.049000056,0.048569006,0.047647817,0.046953478,0.046350188,0.044473903,0.042894005,0.041659407,0.039156176,0.038360753,0.037749252,0.037744338,0.038073483,0.038729549
10/28/2024,0.049101706,0.048678548,0.04771572,0.047005582,0.046388148,0.044413865,0.042778132,0.041466708,0.038622146,0.037663629,0.037057175,0.037085411,0.037469723,0.038237026
10/25/2024,0.049095118,0.048751297,0.047848178,0.047106481,0.04647409,0.044358086,0.042557699,0.041118116,0.038065134,0.037097347,0.036515775,0.036593406,0.037034099,0.03785905
10/24/2024,0.049101706,0.048718047,0.04790216,0.047214066,0.046657431,0.044638968,0.042857392,0.04142174,0.038355577,0.037398526,0.036843109,0.036947737,0.037394542,0.038207399
10/23/2024,0.049101706,0.048857229,0.048175289,0.047459212,0.046751863,0.044829817,0.043097441,0.041619214,0.038620078,0.037690012,0.037158147,0.037256251,0.037682647,0.038464847
10/22/2024,0.049000056,0.048775869,0.048136837,0.047525613,0.046827221,0.044785232,0.042941093,0.041405216,0.038044812,0.036948289,0.036359506,0.036480156,0.036979906,0.037859926
10/21/2024,0.049203355,0.048909348,0.048144308,0.047570869,0.046803266,0.04469965,0.042791727,0.041222643,0.037830697,0.036666949,0.036080542,0.036217797,0.036745052,0.037665336
10/18/2024,0.049298368,0.049070258,0.048384072,0.047622397,0.046866831,0.044653976,0.042646143,0.040997387,0.037382817,0.036113947,0.035366955,0.035443178,0.035941623,0.036841549
10/17/2024,0.049406669,0.049136761,0.0484756,0.047642677,0.046902716,0.044670407,0.042700647,0.041071274,0.037550067,0.036315884,0.035583709,0.035622324,0.036083247,0.036937073
10/16/2024,0.049406669,0.049182706,0.048550593,0.047768032,0.046689366,0.044499092,0.042434379,0.040678006,0.037043256,0.035737238,0.034864963,0.034840973,0.035244892,0.036086546
10/15/2024,0.048898396,0.048858533,0.048535856,0.047855127,0.046943401,0.044631965,0.042587406,0.040913103,0.037310656,0.036033447,0.035225252,0.035242807,0.035684845,0.036566847
10/14/2024,0.04899022,0.048932106,0.048572502,0.047951174,0.04705681,0.044707034,0.042661316,0.040998612,0.037462746,0.036230869,0.035570513,0.035654121,0.036171657,0.037117723
10/11/2024,0.04899022,0.048938886,0.048615273,0.048030457,0.047130045,0.044767044,0.042725357,0.041075284,0.037535562,0.036313949,0.035586692,0.03564938,0.036151576,0.037069549
10/10/2024,0.049101706,0.049084407,0.048755773,0.04793252,0.047063816,0.044732242,0.042785836,0.041227211,0.037755067,0.036476966,0.035628247,0.035628999,0.036050889,0.036871508
10/9/2024,0.049203355,0.049231238,0.048971214,0.048167809,0.047147278,0.044811246,0.042836177,0.041158697,0.03771308,0.036404425,0.035405737,0.035325017,0.035659701,0.036430357
10/8/2024,0.049101706,0.049161286,0.048935744,0.048164692,0.047242878,0.044766669,0.042791996,0.041197282,0.037708057,0.03642264,0.035451729,0.035386103,0.035754395,0.036536054
10/7/2024,0.049101706,0.049149252,0.048914718,0.048218344,0.047327813,0.04489498,0.042904608,0.041284733,0.037702602,0.036308081,0.035233633,0.035100615,0.035393866,0.036137434
10/4/2024,0.049298368,0.049444331,0.04921853,0.047975385,0.046956234,0.044081246,0.041862498,0.040081672,0.036240507,0.034914251,0.03416046,0.034182386,0.034624385,0.035510458
10/3/2024,0.050016583,0.049976032,0.049290153,0.04764407,0.04652747,0.04313949,0.040501045,0.038502809,0.034537372,0.033271776,0.032676906,0.032827236,0.033433411,0.034490489
10/2/2024,0.051338068,0.050799782,0.04936932,0.047955178,0.046580493,0.04326644,0.040379503,0.038354442,0.03428584,0.033021834,0.032448513,0.032679651,0.033379292,0.034507609
10/1/2024,0.050423192,0.050219257,0.049290315,0.047937162,0.046703568,0.043149467,0.040318716,0.038146426,0.033849764,0.032480445,0.031730705,0.031846402,0.03245607,0.033488271
9/30/2024,0.049203355,0.0493717,0.049102249,0.047870532,0.04666025,0.043048881,0.040154157,0.037970303,0.033891561,0.032649756,0.032074825,0.03227832,0.032923629,0.033981852
9/27/2024,0.049095118,0.049309915,0.049169302,0.047786232,0.046545055,0.042988233,0.040039138,0.037832227,0.033757672,0.032603452,0.03208897,0.032295917,0.032941798,0.034008147
9/26/2024,0.049203355,0.049394058,0.049169616,0.048005942,0.046691945,0.043048123,0.040104828,0.037902522,0.033851688,0.032722241,0.03225858,0.032512866,0.03318936,0.034289853
9/25/2024,0.049203355,0.04936558,0.049196872,0.048031629,0.046835808,0.042976657,0.039799228,0.037384132,0.033325213,0.032252864,0.03195989,0.032298159,0.03304605,0.03419103
9/24/2024,0.049101706,0.049306659,0.049237854,0.048214094,0.047109038,0.043354742,0.040209632,0.037874308,0.03363993,0.032532456,0.032206236,0.03254437,0.033267366,0.034402058
9/23/2024,0.049101706,0.049287174,0.049265527,0.048297024,0.047138601,0.043527032,0.040356676,0.03804462,0.033935579,0.03279024,0.032368194,0.032638604,0.033308757,0.034383181
9/20/2024,0.048993496,0.049196329,0.049244661,0.048352278,0.047440473,0.043864028,0.04077812,0.038465974,0.034147927,0.032809507,0.032134915,0.032292373,0.032881441,0.033893474
9/19/2024,0.054184323,0.052406332,0.049810643,0.048667452,0.047745724,0.043913236,0.040757652,0.038381745,0.03400748,0.032670332,0.032035045,0.032215406,0.032812348,0.033860254
9/18/2024,0.054692577,0.053257305,0.050626439,0.049884127,0.048896187,0.04496535,0.041531525,0.038902094,0.034246407,0.032650294,0.031679552,0.03171923,0.032227535,0.033188315
9/17/2024,0.054184323,0.052883622,0.05039654,0.049712301,0.048698874,0.044606978,0.040925614,0.03832559,0.033435469,0.031844126,0.030957898,0.031000902,0.031490502,0.032424031
9/16/2024,0.054184323,0.052961282,0.050768691,0.049981055,0.048905453,0.044838237,0.041284604,0.038626995,0.033612934,0.031996421,0.031196048,0.031328874,0.03192128,0.032945409
9/13/2024,0.0541763,0.05323509,0.051362453,0.050463383,0.049414169,0.045260878,0.041566903,0.038822076,0.033611977,0.031975861,0.031217827,0.031374586,0.032016936,0.033087518
9/12/2024,0.054082667,0.053282819,0.052036299,0.051205531,0.050284514,0.046246297,0.042693413,0.039901629,0.034270113,0.03232122,0.031288223,0.031361886,0.031917211,0.032918129
9/11/2024,0.054184323,0.053450033,0.052060288,0.05149099,0.050238172,0.046168589,0.042483506,0.039529864,0.033965776,0.03207892,0.031126063,0.03118967,0.031688399,0.032645323
9/10/2024,0.054285977,0.053473144,0.051905013,0.051371924,0.050078049,0.046062287,0.042513888,0.039799047,0.034312078,0.032495307,0.031606315,0.031726458,0.032295187,0.033277428
9/9/2024,0.054285977,0.053529345,0.05214998,0.051393867,0.050156792,0.04615099,0.042607104,0.03989637,0.034524828,0.032739518,0.031873329,0.031993048,0.032539788,0.033494204
9/6/2024,0.054379543,0.053654182,0.05220207,0.051297171,0.050097081,0.046237273,0.042925493,0.040404319,0.035263082,0.033443611,0.032419005,0.032411907,0.032842262,0.033699678
9/5/2024,0.054387622,0.053523383,0.052172618,0.051147697,0.050041647,0.04612679,0.04286043,0.040292632,0.035017326,0.033142705,0.032047263,0.032105482,0.032624377,0.033552935
9/4/2024,0.054082667,0.053515762,0.052406731,0.051693355,0.050423087,0.04693836,0.043910519,0.041418896,0.036264027,0.034272003,0.033013284,0.032966113,0.033385466,0.034231031
8/30/2024,0.054172293,0.053799255,0.052910568,0.052063914,0.050903054,0.047410847,0.044587235,0.042220182,0.03703307,0.034959958,0.033655121,0.033578099,0.033976296,0.034777673
8/29/2024,0.054387622,0.053859095,0.052988871,0.052033157,0.050896782,0.047354968,0.04449718,0.042115626,0.036886781,0.034859291,0.033655974,0.033630588,0.034098851,0.034973137
8/28/2024,0.054387622,0.054099322,0.053231183,0.052152287,0.051098232,0.047386513,0.044471882,0.042079204,0.036709388,0.034634408,0.03337222,0.033347099,0.033812305,0.03468158
8/27/2024,0.054285977,0.054064658,0.053303146,0.052345256,0.051234593,0.047661664,0.044851811,0.042458048,0.037119152,0.035043531,0.033700473,0.033618088,0.034063846,0.034895115
8/26/2024,0.054184323,0.053991215,0.05326415,0.052356768,0.051184448,0.047589409,0.044748989,0.042293337,0.036901751,0.034744787,0.033374927,0.033277326,0.033689245,0.03452775
8/23/2024,0.053973062,0.05397437,0.05355234,0.052427484,0.051444457,0.048139775,0.045361895,0.043043748,0.037753695,0.035503374,0.033891264,0.033621792,0.033860087,0.034529164
8/22/2024,0.053981021,0.054027359,0.053627597,0.052421392,0.051464984,0.048058146,0.045157116,0.04282885,0.037551049,0.035390304,0.033867693,0.033617842,0.033854331,0.034521945
8/21/2024,0.054082667,0.05419514,0.053843138,0.052515749,0.051370508,0.0479476,0.045116476,0.042573757,0.037287698,0.035096335,0.033499114,0.033245453,0.03346479,0.034125268
8/20/2024,0.054082667,0.054191039,0.053836704,0.052652344,0.051717342,0.048318439,0.045652793,0.043281451,0.037895682,0.035659838,0.033981186,0.033623011,0.033758336,0.034338169
8/19/2024,0.054082667,0.054179672,0.053815033,0.052725468,0.051820435,0.048597114,0.045867525,0.043552414,0.038314115,0.036091731,0.034447347,0.034088375,0.03421289,0.034787938
8/16/2024,0.054379543,0.05450577,0.054147303,0.052754638,0.051914042,0.048652989,0.04591762,0.043569789,0.038324534,0.036124508,0.034501391,0.034194557,0.034362473,0.035018702
8/15/2024,0.054184323,0.054484729,0.054225016,0.052730941,0.051977014,0.048786797,0.046114796,0.04383421,0.038664733,0.036495013,0.034943425,0.034657774,0.034870251,0.035508217
8/14/2024,0.054285977,0.054490221,0.054207909,0.052747011,0.051640574,0.048068415,0.045218648,0.042576585,0.037056517,0.034855763,0.033424209,0.033290774,0.03365502,0.034436114
8/13/2024,0.054285977,0.054479615,0.054111542,0.052659156,0.051707172,0.0479932,0.04535065,0.042883587,0.037320673,0.035145485,0.033789508,0.033670706,0.034050603,0.034867524
8/12/2024,0.054285977,0.054471159,0.054073507,0.052652145,0.05179063,0.048349444,0.045633644,0.043304543,0.038082975,0.035950771,0.034515234,0.034328192,0.034623058,0.035365065
8/9/2024,0.054277926,0.054460486,0.054149889,0.052643322,0.051837963,0.048394496,0.045653502,0.043297012,0.038058826,0.035938427,0.034570841,0.034376312,0.034649071,0.035333001
8/8/2024,0.054184323,0.054469378,0.054161806,0.052599803,0.051861443,0.048481722,0.045818186,0.043500018,0.038376149,0.036356064,0.035136379,0.034987919,0.035303094,0.036021043
8/7/2024,0.054184323,0.05434649,0.054101576,0.052841176,0.051653869,0.048314103,0.045640045,0.043167189,0.038007161,0.0359407,0.034626164,0.034495802,0.034826349,0.035558655
8/6/2024,0.054082667,0.054261048,0.053962773,0.052706286,0.051722442,0.047788596,0.045050209,0.042589672,0.037272847,0.03513026,0.03374212,0.033553745,0.033841213,0.034509171
8/5/2024,0.054387622,0.05437082,0.053649984,0.052290754,0.051085053,0.0467064,0.043575192,0.040950228,0.035572293,0.033391483,0.032194261,0.032118557,0.032580235,0.033444565
8/2/2024,0.054379543,0.054439851,0.054083624,0.052969201,0.052091613,0.048415918,0.045541871,0.043030903,0.037561829,0.035365769,0.03388093,0.03367796,0.033996264,0.034838139
8/1/2024,0.054692577,0.054684397,0.054356387,0.05356506,0.052979463,0.050629673,0.04832515,0.046137721,0.040546573,0.037920093,0.035903578,0.035497577,0.035662306,0.036326525
7/31/2024,0.054184323,0.054271798,0.054227384,0.053694547,0.052936651,0.050851941,0.04879139,0.046702405,0.041412894,0.038839467,0.03679166,0.036326725,0.036399209,0.036980186
7/30/2024,0.054184323,0.05423949,0.054155573,0.053679781,0.052976323,0.050883534,0.048951954,0.047004343,0.041754487,0.039250749,0.037289505,0.036833514,0.03691591,0.037497173
7/29/2024,0.054387622,0.054360071,0.054193644,0.053739572,0.05303444,0.051027338,0.049007303,0.047087617,0.041955208,0.039441497,0.037480098,0.03702943,0.037088947,0.037629199
7/26/2024,0.054379543,0.0543694,0.054234858,0.053797369,0.053120024,0.051117639,0.049028551,0.047113028,0.041954317,0.039464498,0.037499365,0.037086261,0.037208446,0.037771695
7/25/2024,0.054285977,0.054305129,0.054216226,0.053782169,0.053145343,0.05116927,0.049110394,0.047185327,0.042031626,0.039591978,0.037738276,0.037340458,0.03745023,0.038024752
7/24/2024,0.054285977,0.054277907,0.05424414,0.053966544,0.053199695,0.05133996,0.049270871,0.04736494,0.042210827,0.039772695,0.037944784,0.037572073,0.037707992,0.038310364
7/23/2024,0.054184323,0.054206413,0.05423841,0.054022026,0.05336404,0.051554187,0.049700125,0.047873401,0.042739942,0.040236257,0.038197772,0.037669064,0.037655846,0.038127252
7/22/2024,0.054285977,0.054270216,0.054243714,0.054054341,0.053395562,0.051648849,0.049745037,0.047951289,0.042925482,0.040367233,0.038230327,0.037617485,0.037518594,0.037882232
7/19/2024,0.054277926,0.054252504,0.054240939,0.054093894,0.0534089,0.051638676,0.049710521,0.047909238,0.042878719,0.040399963,0.038389083,0.037844158,0.037805018,0.038219625
7/18/2024,0.054387622,0.05430905,0.054246366,0.05408172,0.053412541,0.05156307,0.049539267,0.047619556,0.04226527,0.039661132,0.037610161,0.037057055,0.037051137,0.037510449
7/17/2024,0.054387622,0.054276468,0.054230472,0.054223036,0.05338102,0.051567214,0.049587208,0.047706591,0.042471408,0.03986769,0.037722912,0.037136942,0.037093135,0.037530012
7/16/2024,0.054285977,0.054213318,0.054202387,0.054161456,0.053395401,0.051436322,0.049568246,0.047688685,0.042453911,0.039945096,0.037931958,0.037391507,0.037388873,0.037871059
7/15/2024,0.054285977,0.054199119,0.054143154,0.054102855,0.053415005,0.05163454,0.049651307,0.047741989,0.042407583,0.039860985,0.037894924,0.037435009,0.037524811,0.038114736
7/12/2024,0.054277926,0.054188046,0.054118998,0.054088702,0.053432619,0.05175118,0.049877806,0.048045682,0.042714304,0.040061004,0.0379,0.037300028,0.037258692,0.037734738
7/11/2024,0.054285977,0.054150505,0.054057818,0.054001883,0.053417138,0.051828232,0.049999105,0.048228682,0.042942182,0.040228245,0.03788669,0.037227497,0.037145755,0.037609041
7/10/2024,0.054285977,0.054179757,0.054072275,0.054044233,0.053531184,0.05226772,0.050623448,0.049030978,0.044127278,0.041497636,0.039147851,0.038474803,0.038349334,0.038744039
7/9/2024,0.054082667,0.054049472,0.05404951,0.054023513,0.053597353,0.052224238,0.050657991,0.049075547,0.044157297,0.041551967,0.03920688,0.038491658,0.038321679,0.038642129
7/8/2024,0.054082667,0.054043797,0.054027729,0.053999098,0.053577705,0.052274609,0.050682763,0.049095146,0.044215445,0.041535467,0.039185936,0.038460381,0.038268381,0.038589853
7/5/2024,0.0541763,0.054116999,0.054049547,0.054011793,0.053625607,0.052379641,0.050843911,0.049324266,0.044508547,0.041829912,0.039458571,0.038745428,0.038544598,0.038869305
7/4/2024,0.054383587,0.054257865,0.05409917,0.054005114,0.053678359,0.052572108,0.051196031,0.049825867,0.045416665,0.042895196,0.040515272,0.03970962,0.039380643,0.039533669
7/3/2024,0.054383587,0.054257865,0.05409917,0.054005114,0.053678359,0.052574414,0.051196543,0.049827902,0.045417258,0.042895178,0.040515332,0.039709662,0.039380672,0.039533668
7/2/2024,0.054184323,0.054154484,0.054106702,0.054004934,0.053682586,0.052632482,0.05121594,0.049859335,0.045583779,0.043149717,0.040852035,0.040109809,0.039838798,0.03999619
7/1/2024,0.054184323,0.054168816,0.054115085,0.054012134,0.053766457,0.052750584,0.051424689,0.05007852,0.045754107,0.043222436,0.040872587,0.040027578,0.039671516,0.039741085
6/28/2024,0.054277926,0.054239234,0.054137669,0.054007255,0.053759719,0.052652249,0.051196899,0.049715108,0.044955182,0.04217067,0.039512274,0.038590725,0.038193257,0.038313306
6/27/2024,0.054285977,0.05424702,0.054155706,0.054011623,0.053798212,0.052706599,0.05134195,0.049922074,0.04526997,0.042489708,0.03974697,0.038743404,0.038265522,0.038277934
6/26/2024,0.054184323,0.05421525,0.054214966,0.054078717,0.05385558,0.052815869,0.051454691,0.050021002,0.04548469,0.042750017,0.04003297,0.039004167,0.038504256,0.038498301
6/25/2024,0.053981021,0.054097863,0.05420826,0.054083245,0.053909694,0.052860877,0.051440074,0.049950061,0.04512124,0.042303948,0.039514394,0.038455651,0.037956565,0.037974821
6/24/2024,0.053981021,0.054084088,0.054201298,0.054088115,0.05391951,0.05287556,0.051450297,0.049950426,0.04514098,0.04226827,0.039541436,0.038535151,0.038078343,0.038135371
6/21/2024,0.054074681,0.054139962,0.054204035,0.054097418,0.053953601,0.052900259,0.051500081,0.049992766,0.04509573,0.042232227,0.039520169,0.038520279,0.038081935,0.038128843
6/20/2024,0.054184323,0.054223453,0.054226522,0.054121556,0.053996852,0.052993631,0.051593779,0.050129288,0.045344722,0.042540483,0.039809428,0.038800915,0.038317884,0.03834886
6/19/2024,0.054180316,0.054208497,0.054204878,0.05410997,0.05398085,0.052940985,0.051560692,0.04998044,0.045064147,0.04215136,0.039350157,0.038288768,0.037779335,0.037767105
6/18/2024,0.054180316,0.054201601,0.054196145,0.054124341,0.054005076,0.052970585,0.051585373,0.050000376,0.045103405,0.042225858,0.039469855,0.038471406,0.038037288,0.038103523
6/17/2024,0.053981021,0.054080517,0.054174793,0.054096736,0.054017753,0.053042482,0.051656467,0.050189446,0.04533623,0.042522957,0.039823325,0.038841093,0.038403997,0.038476293
6/14/2024,0.053973062,0.054050609,0.054129731,0.054041381,0.053963843,0.052916354,0.051420342,0.0498605,0.044809041,0.041890558,0.039112389,0.038082366,0.037612234,0.037648797
6/13/2024,0.053981021,0.05403942,0.054073791,0.054020368,0.053969395,0.052989411,0.051628275,0.050168003,0.045304121,0.042480797,0.0398534,0.038960872,0.038602173,0.038774444
6/12/2024,0.054082667,0.054090341,0.05406193,0.053993423,0.053877781,0.052775185,0.051394053,0.049841007,0.044976936,0.042225723,0.039655522,0.038831737,0.038564267,0.038792058
6/11/2024,0.054082667,0.054088816,0.054070674,0.054032438,0.05398032,0.053238892,0.052146591,0.050940128,0.046696267,0.044105736,0.041550937,0.040602503,0.040152269,0.040141588
6/10/2024,0.054184323,0.054151064,0.054080166,0.054035526,0.053982395,0.053284014,0.052225427,0.051065816,0.046977864,0.044333031,0.041762491,0.040776772,0.040299931,0.040262207
6/7/2024,0.0541763,0.054154086,0.054089782,0.054049074,0.053995867,0.053254717,0.052163713,0.050982755,0.046822374,0.044131489,0.041501054,0.040481254,0.039970045,0.039920173
6/6/2024,0.054184323,0.0541524,0.054085434,0.054017582,0.0539094,0.05294955,0.051663327,0.050306282,0.04573668,0.04291047,0.040142187,0.039171457,0.038761265,0.038825933
6/5/2024,0.054184323,0.054144641,0.054063881,0.054020851,0.053878094,0.052897394,0.051704093,0.050332205,0.045860607,0.043045927,0.040232641,0.039225185,0.038760015,0.0387895
6/4/2024,0.054387622,0.0542766,0.054070428,0.054027037,0.053903071,0.05304618,0.051904958,0.050661167,0.046274645,0.043508311,0.040766387,0.039779576,0.039350092,0.039394931
6/3/2024,0.054285977,0.054201923,0.054062347,0.054033698,0.053925499,0.053221389,0.052258886,0.051184181,0.047168969,0.044472451,0.041809737,0.04082074,0.040351344,0.040375063
5/31/2024,0.0541763,0.054138266,0.054066079,0.054037468,0.053928502,0.053254679,0.052178495,0.051297065,0.047421545,0.044814235,0.042211997,0.041238872,0.040775816,0.040778756
5/30/2024,0.054184323,0.054136154,0.054075828,0.054055402,0.053966828,0.05332243,0.05231302,0.051497603,0.04783531,0.045367365,0.042878288,0.04193567,0.041457831,0.041440734
5/29/2024,0.054082667,0.054054531,0.054033366,0.054071318,0.053983835,0.053446857,0.052484056,0.05173189,0.048163928,0.045666258,0.043063365,0.04210318,0.04164159,0.041616376
5/28/2024,0.054082667,0.054053403,0.054029538,0.054071309,0.053990031,0.053385087,0.052335357,0.05146849,0.047561301,0.044897582,0.042103354,0.041067291,0.04053349,0.040489574
5/27/2024,0.053969083,0.053977771,0.054006175,0.054030846,0.053953895,0.053409336,0.052447483,0.051670035,0.047888403,0.045181136,0.042273898,0.041112473,0.040450887,0.040318377
5/24/2024,0.053969083,0.053977828,0.054010221,0.05404481,0.053968164,0.053404521,0.052420346,0.051631284,0.04794367,0.045301081,0.042428718,0.04129307,0.040646605,0.040506178
5/23/2024,0.053981021,0.053984905,0.054009406,0.05402573,0.053940232,0.053319652,0.052287768,0.051467137,0.047632703,0.044989784,0.042199048,0.04110184,0.040475383,0.040386437
5/22/2024,0.053981021,0.053973924,0.053987965,0.053999932,0.053873716,0.053206597,0.052249813,0.05114448,0.047097742,0.044420025,0.041664097,0.040646956,0.040136953,0.040127396
5/21/2024,0.053981021,0.053970997,0.053969935,0.053960849,0.053830858,0.053075,0.05205534,0.050961982,0.04666473,0.044002526,0.041340602,0.040361717,0.039880291,0.039927024
5/20/2024,0.053981021,0.053973867,0.053969992,0.053951109,0.05382105,0.05311643,0.052083362,0.051029564,0.046863692,0.044218264,0.041616865,0.040647388,0.040176169,0.040216027
5/17/2024,0.053973062,0.05396228,0.053950702,0.053929402,0.053795199,0.053062482,0.052014463,0.050878733,0.046601005,0.043955117,0.041329361,0.040373334,0.039926861,0.039986791
5/16/2024,0.053981021,0.053960963,0.053951119,0.053925726,0.053795332,0.053052856,0.051976066,0.050813536,0.046460576,0.043769022,0.04111106,0.040115044,0.039625485,0.039664458
5/15/2024,0.053981021,0.053970618,0.053964137,0.053946258,0.053814644,0.053033871,0.051901417,0.050667384,0.046265909,0.04363618,0.041081676,0.040153177,0.03971476,0.039804498
5/14/2024,0.053981021,0.053973735,0.053959258,0.053921841,0.053801415,0.05307041,0.052038176,0.05098386,0.0468385,0.044321049,0.041778199,0.040844313,0.040392748,0.0404288
5/13/2024,0.053981021,0.05397833,0.053957448,0.053902351,0.053791617,0.053111547,0.052057072,0.051046646,0.04706186,0.044546035,0.041981109,0.041009598,0.040536996,0.040558185
5/10/2024,0.053973062,0.053978652,0.05396445,0.053886508,0.053766448,0.05306252,0.052066696,0.05100078,0.047042456,0.04461064,0.042081624,0.041137901,0.040660168,0.040683288
5/9/2024,0.053981021,0.053988752,0.053970097,0.053878767,0.053766874,0.053057892,0.05203802,0.050940452,0.046926303,0.044549646,0.042141632,0.041250618,0.040831622,0.04091042
5/8/2024,0.053981021,0.05399077,0.053978614,0.053902398,0.053794109,0.053124206,0.052179441,0.051063097,0.047013505,0.044556972,0.04200184,0.041038792,0.040556248,0.040577453
5/7/2024,0.053981021,0.053993337,0.053976378,0.053892658,0.053801472,0.053094269,0.052120501,0.05102975,0.04680902,0.044276583,0.04164115,0.040644698,0.040140907,0.040158602
5/6/2024,0.053981021,0.053996208,0.053972977,0.053873157,0.053772029,0.053091984,0.052026877,0.050962935,0.046828375,0.044379214,0.041988389,0.041136762,0.040758904,0.040873711
5/4/2024,0.053973062,0.053992977,0.053982575,0.053877762,0.053776133,0.053043183,0.051987939,0.050879562,0.046781024,0.044369375,0.042020883,0.041213,0.04086395,0.040996403
5/3/2024,0.053973062,0.053992977,0.053982575,0.053877762,0.053776133,0.053043183,0.051988455,0.050879313,0.046780966,0.044369486,0.042020946,0.041212996,0.040863981,0.040996424
5/2/2024,0.054082667,0.054063521,0.054007653,0.053924352,0.05383805,0.053326298,0.052563017,0.051707828,0.0482082,0.04589961,0.04349325,0.042573703,0.042081422,0.042069289
4/26/2024,0.053973062,0.053963739,0.053911618,0.053854064,0.053804798,0.053272456,0.052570135,0.05177929,0.048487154,0.046258105,0.043793401,0.042807178,0.042211247,0.042102431
4/25/2024,0.053981021,0.053968656,0.053932709,0.053891217,0.053847336,0.053347393,0.05271342,0.051962321,0.048846954,0.04674765,0.044495403,0.04357535,0.043000804,0.042863488
4/24/2024,0.053981021,0.053980386,0.053944477,0.053873091,0.053785704,0.053118754,0.052357031,0.051465987,0.048157117,0.045996024,0.043667628,0.042738653,0.042181316,0.042131438
4/23/2024,0.053981021,0.053979116,0.053936897,0.053863331,0.053766069,0.053066408,0.052240724,0.051361496,0.047876278,0.045598436,0.043122565,0.042124135,0.041513861,0.041427111
4/22/2024,0.053981021,0.053970457,0.053925262,0.053853543,0.053756232,0.053139843,0.05241592,0.051582607,0.048285955,0.046057802,0.043615261,0.042620601,0.041992173,0.041862723
4/19/2024,0.053871442,0.05389749,0.053911655,0.053844465,0.053766125,0.053180494,0.052508009,0.051699815,0.048465317,0.046205179,0.043606261,0.042493468,0.041756443,0.041563675
4/17/2024,0.053981021,0.053975421,0.053947651,0.053895462,0.05380532,0.05320655,0.052476594,0.051596961,0.048184356,0.045913095,0.043483547,0.042503629,0.041933567,0.041862182
4/16/2024,0.054082667,0.054040869,0.053956131,0.05390543,0.053777962,0.053165388,0.052371356,0.051556673,0.048224066,0.046070466,0.043740529,0.042828868,0.042297497,0.042214772
4/15/2024,0.053981021,0.053979003,0.053972664,0.053941407,0.053834771,0.053291646,0.052642706,0.051834805,0.048483292,0.046128634,0.043534041,0.042446822,0.04177963,0.041608322
4/12/2024,0.053973062,0.053969329,0.053950001,0.053886432,0.053736625,0.053051794,0.052243815,0.051288337,0.047636061,0.045195892,0.042483423,0.04137546,0.040730644,0.040598504
4/11/2024,0.053981021,0.053979258,0.053977695,0.053941559,0.053823438,0.053226357,0.052465514,0.05157175,0.048042811,0.045652273,0.042956851,0.041850077,0.041176896,0.040981639
